-0.15748,-0.00313024,-0.987517
0.32572,-0.358926,-0.874688
-0.027172,0.23691,-0.971152
0.17873,-0.574807,-0.798531
-0.399931,-0.28867,-0.8699
-0.566592,0.354337,-0.743921
0.368616,-0.606954,-0.70408
0.481698,-0.418566,-0.769915
-0.421707,0.431963,-0.797227
0.295803,-0.157526,-0.942171
0.323895,-0.350753,-0.878672
-0.278358,0.475307,-0.834626
-0.0861523,0.282749,-0.955317
0.130557,-0.146029,-0.980628
0.253105,-0.286245,-0.924122
-0.1937,0.184639,-0.963529
0.155762,-0.0240952,-0.987501
-0.507799,-0.585688,-0.631751
0.248382,-0.810109,-0.531064
0.445459,-0.795356,-0.411066
-0.761701,0.391352,-0.516387
0.515272,-0.593121,-0.618629
0.52238,-0.576096,-0.628675
-0.697787,0.532114,-0.479528
0.373568,-0.521215,-0.767321
-0.560988,0.541999,-0.625723
0.346317,-0.532206,-0.772542
-0.425257,0.537179,-0.728419
0.398806,-0.439745,-0.804722
-0.572329,0.607373,-0.550943
-0.414431,0.586116,-0.696215
-0.415538,0.510134,-0.753055
-0.298897,0.353927,-0.886226
0.556259,-0.239971,-0.795606
0.402896,-0.128876,-0.906127
-0.30805,0.323103,-0.894824
-0.0234005,0.19949,-0.97962
0.265381,0.0479815,-0.962949
0.512466,0.0647073,-0.856266
-0.331292,0.309135,-0.891449
0.487453,0.327029,-0.809594
-0.207036,-0.954822,-0.213193
0.149949,-0.964872,-0.215725
-0.924705,-0.287591,-0.249422
0.498038,-0.747329,-0.439839
0.383165,-0.611782,-0.692031
0.6173,-0.394543,-0.680644
-0.498401,0.606338,-0.619637
0.749323,0.0478507,-0.660474
-0.573755,0.489924,-0.656338
-0.491502,0.432521,-0.755878
-0.33271,0.399159,-0.854386
-0.0932635,0.714226,-0.693674
0.504514,0.673523,-0.540214
-0.912493,0.365965,-0.182829
0.548532,-0.404169,-0.731957
0.7547,-0.276393,-0.595008
-0.53749,0.441704,-0.718333
0.732903,0.398971,-0.551067
0.357475,-0.617042,-0.70105
-0.674049,0.59944,-0.43166
0.727403,-0.400899,-0.556925
-0.559339,0.639894,-0.526948
-0.584222,0.469013,-0.662353
-0.60716,0.313629,-0.730064
-0.875061,-0.148936,0.460528
-0.197185,-0.909224,0.366645
0.155575,-0.940576,0.301848
0.0201832,-0.694578,0.719134
0.243565,-0.912165,0.329592
0.387194,-0.921904,-0.0131391
-0.966996,0.183442,0.176827
0.294629,-0.932958,-0.20684
0.365417,-0.819975,-0.440581
0.264617,-0.774721,-0.57427
-0.599742,-0.00543842,0.800175
0.444881,-0.619332,-0.646922
-0.902732,0.428755,0.035273
0.664197,-0.335585,-0.668001
-0.781514,0.563419,-0.267945
0.70719,-0.331248,-0.624626
0.827207,-0.325399,-0.458088
-0.709826,0.607757,-0.356059
-0.644332,0.61488,-0.454707
-0.585485,0.596752,-0.54872
0.848319,-0.324225,-0.418608
0.889357,0.0385122,-0.455588
-0.641603,0.525942,-0.558328
-0.630262,0.506913,-0.588055
-0.632257,0.51896,-0.575266
0.780654,0.426806,-0.456526
-0.596214,0.50124,-0.627127
-0.667052,0.488817,-0.562227
0.670854,0.6043,-0.429856
0.506976,0.734372,-0.451302
-0.0119761,0.889239,-0.457286
-0.209339,-0.473113,0.85577
0.831958,-0.249771,-0.495439
-0.224779,0.919768,-0.321716
0.0201517,0.959547,-0.280825
0.925921,0.0153603,-0.377405
-0.779914,0.304081,-0.547055
0.259033,0.902193,-0.344891
-0.220943,-0.179617,-0.958604
-0.0174685,-0.272335,-0.962044
0.19172,-0.223153,-0.955744
-0.331204,0.0610056,-0.941585
-0.00380528,0.00456242,-0.999982
0.297871,0.020852,-0.954378
-0.318025,0.287222,-0.903529
-0.185596,0.0725548,-0.979944
0.42087,0.226067,-0.8785
-0.106881,0.459805,-0.881565
-0.197192,-0.401048,0.894581
-0.0515372,-0.708701,0.703624
0.0599096,-0.878124,0.474668
-0.155282,-0.0971056,0.983086
-0.405796,-0.294167,0.86533
0.00935673,-0.993717,0.111526
0.0384001,-0.98836,-0.147205
0.129029,-0.923549,-0.361122
0.499369,-0.808744,-0.310746
-0.3149,0.113016,0.942372
0.858978,-0.439268,-0.26306
-0.527238,-0.071764,0.846682
0.94042,-0.230044,-0.250379
0.932037,-0.26486,-0.247299
-0.90784,0.345869,0.237065
-0.775775,-0.14737,0.61356
-0.847652,0.490712,-0.201714
0.890673,-0.361264,-0.276027
0.919695,-0.320716,-0.2265
-0.714044,0.496756,-0.49333
0.941745,-0.0473247,-0.332981
-0.658027,0.503127,-0.560236
-0.61505,0.398673,-0.680275
-0.627131,0.49042,-0.605141
